"","Sample","BaseName","Score"
"351","TCGA.14.0781.01B","XBP1_DOWN",29.1786516033817
"352","TCGA.14.0781.01B","XBP1_UP",33.2414560535827
"353","TCGA.14.0787.01A","RIDD_DOWN",17.4821795666029
"354","TCGA.14.0787.01A","RIDD_UP",14.031380733818
"355","TCGA.14.0787.01A","XBP1_DOWN",21.5364087743088
"356","TCGA.14.0787.01A","XBP1_UP",28.9352821156348
"357","TCGA.14.0789.01A","RIDD_DOWN",21.5675081468528
"358","TCGA.14.0789.01A","RIDD_UP",15.3802403528826
"359","TCGA.14.0789.01A","XBP1_DOWN",29.3018313815191
"360","TCGA.14.0789.01A","XBP1_UP",28.0814410575495
"361","TCGA.14.0790.01B","RIDD_DOWN",15.9138972398016
"362","TCGA.14.0790.01B","RIDD_UP",11.0112501797868
"363","TCGA.14.0790.01B","XBP1_DOWN",18.0267570158544
"364","TCGA.14.0790.01B","XBP1_UP",27.9053184072668
"365","TCGA.14.0817.01A","RIDD_DOWN",19.9759153620166
"366","TCGA.14.0817.01A","RIDD_UP",19.2711130763246
"367","TCGA.14.0817.01A","XBP1_DOWN",27.2574803785195
"368","TCGA.14.0817.01A","XBP1_UP",36.5413142540546
"369","TCGA.14.0871.01A","RIDD_DOWN",12.3820938829277
"370","TCGA.14.0871.01A","RIDD_UP",11.0434243049489
"371","TCGA.14.0871.01A","XBP1_DOWN",16.4783377711918
"372","TCGA.14.0871.01A","XBP1_UP",23.6612755726225
"373","TCGA.14.1034.01A","RIDD_DOWN",16.5782265971779
"374","TCGA.14.1034.01A","RIDD_UP",11.5028448558663
"375","TCGA.14.1034.01A","XBP1_DOWN",23.269675738939
"376","TCGA.14.1034.01A","XBP1_UP",26.7635553341975
"377","TCGA.14.1034.02B","RIDD_DOWN",19.9816532515855
"378","TCGA.14.1034.02B","RIDD_UP",11.4392967690197
"379","TCGA.14.1034.02B","XBP1_DOWN",21.4495905386048
"380","TCGA.14.1034.02B","XBP1_UP",30.4832629178406
"381","TCGA.14.1402.02A","RIDD_DOWN",19.7181423761687
"382","TCGA.14.1402.02A","RIDD_UP",15.4765614418984
"383","TCGA.14.1402.02A","XBP1_DOWN",27.9608458211184
"384","TCGA.14.1402.02A","XBP1_UP",33.9505880363612
"385","TCGA.14.1823.01A","RIDD_DOWN",19.5607732083654
"386","TCGA.14.1823.01A","RIDD_UP",12.0991252695936
"387","TCGA.14.1823.01A","XBP1_DOWN",28.3937030614382
"388","TCGA.14.1823.01A","XBP1_UP",24.0802570994522
"389","TCGA.14.1825.01A","RIDD_DOWN",14.1538690418415
"390","TCGA.14.1825.01A","RIDD_UP",14.7278682051601
"391","TCGA.14.1825.01A","XBP1_DOWN",16.6941936556961
"392","TCGA.14.1825.01A","XBP1_UP",29.8634172673845
"393","TCGA.14.1829.01A","RIDD_DOWN",20.0216362666754
"394","TCGA.14.1829.01A","RIDD_UP",17.7797975222826
"395","TCGA.14.1829.01A","XBP1_DOWN",27.2792223042895
"396","TCGA.14.1829.01A","XBP1_UP",34.1044239227794
"397","TCGA.14.2554.01A","RIDD_DOWN",20.3585563948378
"398","TCGA.14.2554.01A","RIDD_UP",15.0713669035661
"399","TCGA.14.2554.01A","XBP1_DOWN",28.4346612854358
"400","TCGA.14.2554.01A","XBP1_UP",31.4837549760088
"401","TCGA.15.0742.01A","RIDD_DOWN",20.8590735520163
"402","TCGA.15.0742.01A","RIDD_UP",13.8338581250598
"403","TCGA.15.0742.01A","XBP1_DOWN",18.7168871858056
"404","TCGA.15.0742.01A","XBP1_UP",29.2718647362241
"405","TCGA.15.1444.01A","RIDD_DOWN",19.4430048765199
"406","TCGA.15.1444.01A","RIDD_UP",19.7960203704086
"407","TCGA.15.1444.01A","XBP1_DOWN",21.4608001947076
"408","TCGA.15.1444.01A","XBP1_UP",40.8275467940189
"409","TCGA.16.0846.01A","RIDD_DOWN",15.3263918181515
"410","TCGA.16.0846.01A","RIDD_UP",16.4381075905485
"411","TCGA.16.0846.01A","XBP1_DOWN",22.5699386036266
"412","TCGA.16.0846.01A","XBP1_UP",41.8622193439801
"413","TCGA.16.1045.01B","RIDD_DOWN",22.841693330323
"414","TCGA.16.1045.01B","RIDD_UP",18.7813391516685
"415","TCGA.16.1045.01B","XBP1_DOWN",26.8255473580326
"416","TCGA.16.1045.01B","XBP1_UP",35.1323101631683
"417","TCGA.19.0957.02A","RIDD_DOWN",20.6264831836321
"418","TCGA.19.0957.02A","RIDD_UP",20.3961745347355
"419","TCGA.19.0957.02A","XBP1_DOWN",24.0585787122028
"420","TCGA.19.0957.02A","XBP1_UP",44.2308978278842
"421","TCGA.19.1389.02A","RIDD_DOWN",18.9405522423368
"422","TCGA.19.1389.02A","RIDD_UP",10.7050665938292
