"Sample";"BaseName";"Score"
"TCGA.12.0618.01A";"RIDD_pur_UP";22,7738349489775
"TCGA.12.0618.01A";"XBP1_pur_DOWN";14,1878902402342
"TCGA.12.0618.01A";"XBP1_pur_UP";14,5155226239576
"TCGA.12.0619.01A";"RIDD_pur_DOWN";12,3973023149133
"TCGA.12.0619.01A";"RIDD_pur_UP";23,8820445187365
"TCGA.12.0619.01A";"XBP1_pur_DOWN";13,2111924123759
"TCGA.12.0619.01A";"XBP1_pur_UP";14,8503683452531
"TCGA.12.0821.01A";"RIDD_pur_DOWN";11,5656148401154
"TCGA.12.0821.01A";"RIDD_pur_UP";19,8192890951106
"TCGA.12.0821.01A";"XBP1_pur_DOWN";12,6082976765723
"TCGA.12.0821.01A";"XBP1_pur_UP";13,0051899758339
"TCGA.12.1597.01B";"RIDD_pur_DOWN";17,757465070009
"TCGA.12.1597.01B";"RIDD_pur_UP";18,393732478098
"TCGA.12.1597.01B";"XBP1_pur_DOWN";12,7479676469417
"TCGA.12.1597.01B";"XBP1_pur_UP";11,4325531061952
"TCGA.12.3650.01A";"RIDD_pur_DOWN";8,62147165052724
"TCGA.12.3650.01A";"RIDD_pur_UP";16,8796572213548
"TCGA.12.3650.01A";"XBP1_pur_DOWN";11,1757922675295
"TCGA.12.3650.01A";"XBP1_pur_UP";10,5277630316718
"TCGA.12.3652.01A";"RIDD_pur_DOWN";8,85359547060175
"TCGA.12.3652.01A";"RIDD_pur_UP";18,0365759850202
"TCGA.12.3652.01A";"XBP1_pur_DOWN";11,8409088165671
"TCGA.12.3652.01A";"XBP1_pur_UP";11,217632570096
"TCGA.12.3653.01A";"RIDD_pur_DOWN";8,18227370346782
"TCGA.12.3653.01A";"RIDD_pur_UP";16,476986698661
"TCGA.12.3653.01A";"XBP1_pur_DOWN";10,210669244414
"TCGA.12.3653.01A";"XBP1_pur_UP";10,6574734652177
"TCGA.12.5295.01A";"RIDD_pur_DOWN";9,6677113046485
"TCGA.12.5295.01A";"RIDD_pur_UP";16,6503104558507
"TCGA.12.5295.01A";"XBP1_pur_DOWN";11,7375880839581
"TCGA.12.5295.01A";"XBP1_pur_UP";9,04632399368779
"TCGA.12.5299.01A";"RIDD_pur_DOWN";10,0643237649565
"TCGA.12.5299.01A";"RIDD_pur_UP";16,2843340501268
"TCGA.12.5299.01A";"XBP1_pur_DOWN";14,6482606929733
"TCGA.12.5299.01A";"XBP1_pur_UP";9,78443902044506
"TCGA.14.0736.02A";"RIDD_pur_DOWN";7,64714649254526
"TCGA.14.0736.02A";"RIDD_pur_UP";15,068006607961
"TCGA.14.0736.02A";"XBP1_pur_DOWN";12,1909336601464
"TCGA.14.0736.02A";"XBP1_pur_UP";9,79464619795083
"TCGA.14.0781.01B";"RIDD_pur_DOWN";7,81756288580175
"TCGA.14.0781.01B";"RIDD_pur_UP";20,5000393426293
"TCGA.14.0781.01B";"XBP1_pur_DOWN";17,5441850243276
"TCGA.14.0781.01B";"XBP1_pur_UP";13,3464146858172
"TCGA.14.0787.01A";"RIDD_pur_DOWN";6,71450885520508
"TCGA.14.0787.01A";"RIDD_pur_UP";16,0208844110702
"TCGA.14.0787.01A";"XBP1_pur_DOWN";11,8612008032015
"TCGA.14.0787.01A";"XBP1_pur_UP";11,0297109047677
"TCGA.14.0789.01A";"RIDD_pur_DOWN";6,32766263540731
"TCGA.14.0789.01A";"RIDD_pur_UP";17,1476069476609
"TCGA.14.0789.01A";"XBP1_pur_DOWN";13,4428888723168
"TCGA.14.0789.01A";"XBP1_pur_UP";10,2701643887561
"TCGA.14.0790.01B";"RIDD_pur_DOWN";8,44422832870518
"TCGA.14.0790.01B";"RIDD_pur_UP";16,951532961835
"TCGA.14.0790.01B";"XBP1_pur_DOWN";12,3364621098832
"TCGA.14.0790.01B";"XBP1_pur_UP";11,9611240703937
"TCGA.14.0817.01A";"RIDD_pur_DOWN";10,2384169792568
"TCGA.14.0817.01A";"RIDD_pur_UP";17,510460939436
"TCGA.14.0817.01A";"XBP1_pur_DOWN";13,4434608659027
"TCGA.14.0817.01A";"XBP1_pur_UP";11,7660166940437
"TCGA.14.0871.01A";"RIDD_pur_DOWN";9,31767376796542
"TCGA.14.0871.01A";"RIDD_pur_UP";12,1589883030413
"TCGA.14.0871.01A";"XBP1_pur_DOWN";10,8124427419817
"TCGA.14.0871.01A";"XBP1_pur_UP";8,2552009786172
"TCGA.14.1034.01A";"RIDD_pur_DOWN";5,27988826030273
"TCGA.14.1034.01A";"RIDD_pur_UP";15,656818702455
"TCGA.14.1034.01A";"XBP1_pur_DOWN";12,4641855720317
"TCGA.14.1034.01A";"XBP1_pur_UP";9,39449869914566
"TCGA.14.1034.02B";"RIDD_pur_DOWN";8,83102456971373
"TCGA.14.1034.02B";"RIDD_pur_UP";19,5552617997022
"TCGA.14.1034.02B";"XBP1_pur_DOWN";13,0581624843245
"TCGA.14.1034.02B";"XBP1_pur_UP";13,2071930751726
"TCGA.14.1402.02A";"RIDD_pur_DOWN";11,6361154742647
"TCGA.14.1402.02A";"RIDD_pur_UP";18,8848245401853
"TCGA.14.1402.02A";"XBP1_pur_DOWN";13,9795290947869
"TCGA.14.1402.02A";"XBP1_pur_UP";12,3567438891617
"TCGA.14.1823.01A";"RIDD_pur_DOWN";7,67551225262882
